State,City,order_date,Restaurant Name,Location,Category,Dish Name,Price (INR),Rating,Rating Count
Goa,Panaji,,Olio - The Wood Fired Pizzeria,St Anthonys Apartments,Recommended,Veggie Volcano Pizza,299,4.7,1
Goa,Panaji,,Olio - The Wood Fired Pizzeria,St Anthonys Apartments,Recommended,Five Pepper Pizza,299,4.2,2
Goa,Panaji,,Olio - The Wood Fired Pizzeria,St Anthonys Apartments,Recommended,Veg Overload Pizza,339,3.1,3
Goa,Panaji,,Olio - The Wood Fired Pizzeria,St Anthonys Apartments,Recommended,Mediterranean Pizza,339,4.6,1
Goa,Panaji,,Olio - The Wood Fired Pizzeria,St Anthonys Apartments,Recommended,Greek Goddess Pizza,339,0,0
Goa,Panaji,,Olio - The Wood Fired Pizzeria,St Anthonys Apartments,Recommended,Four Seasons Pizza,339,0,0
Goa,Panaji,,Olio - The Wood Fired Pizzeria,St Anthonys Apartments,Recommended,Tandoori Chicken Pizza,279,4.1,2
Goa,Panaji,,Olio - The Wood Fired Pizzeria,St Anthonys Apartments,Recommended,Forest Chicken Pizza,319,4.6,6
Goa,Panaji,,Olio - The Wood Fired Pizzeria,St Anthonys Apartments,Recommended,Peri Peri Chicken Pizza,339,3.7,3
Goa,Panaji,,Olio - The Wood Fired Pizzeria,St Anthonys Apartments,Recommended,Barbeque Chicken Pizza,299,4.7,2
Goa,Panaji,,Olio - The Wood Fired Pizzeria,St Anthonys Apartments,Recommended,Spicy Chicken Treat Pizza,339,3.8,3
Goa,Panaji,,Olio - The Wood Fired Pizzeria,St Anthonys Apartments,House Special Garlic Breads!,Creamy Spinach & Mushroom Garlic Bread,239,3.4,3
Goa,Panaji,,Olio - The Wood Fired Pizzeria,St Anthonys Apartments,House Special Garlic Breads!,Italian Cheese Garlic Bread,249,4.6,1
Goa,Panaji,,Olio - The Wood Fired Pizzeria,St Anthonys Apartments,House Special Garlic Breads!,Popeye's Spinach Garlic Bread,239,0,0
Goa,Panaji,,Olio - The Wood Fired Pizzeria,St Anthonys Apartments,House Special Garlic Breads!,Hawaiian Pineapple Garlic Bread,239,3.4,5
Goa,Panaji,,Olio - The Wood Fired Pizzeria,St Anthonys Apartments,House Special Garlic Breads!,Herbed Chicken Mushroom Spinach Garlic Bread,249,0,0
Goa,Panaji,,Olio - The Wood Fired Pizzeria,St Anthonys Apartments,House Special Garlic Breads!,Bacon Cheese Garlic Bread,249,4.5,1
Goa,Panaji,,Olio - The Wood Fired Pizzeria,St Anthonys Apartments,House Special Garlic Breads!,Italian Chicken Pepperoni Cheese Garlic Bread,249,0,0
Goa,Panaji,,Olio - The Wood Fired Pizzeria,St Anthonys Apartments,House Special Garlic Breads!,Italian Pork Pepperoni Cheese Garlic Bread,249,0,0
Goa,Panaji,,Olio - The Wood Fired Pizzeria,St Anthonys Apartments,House Special Garlic Breads!,Chicken Tikka Garlic Bread,249,0,0
Goa,Panaji,,Olio - The Wood Fired Pizzeria,St Anthonys Apartments,Pepperoni Pizza - Chef's Special,Spicy Chicken Pepperoni Pizza,349,3.7,3
Goa,Panaji,,Olio - The Wood Fired Pizzeria,St Anthonys Apartments,Pepperoni Pizza - Chef's Special,Chicken Pepperoni Pizza,349,4.6,2
Goa,Panaji,,Olio - The Wood Fired Pizzeria,St Anthonys Apartments,Pepperoni Pizza - Chef's Special,Pork Pepperoni Pizza,349,4.4,2
Goa,Panaji,,Olio - The Wood Fired Pizzeria,St Anthonys Apartments,Pepperoni Pizza - Chef's Special,Pepperoni Bacon Pie Pizza,349,5,7
Goa,Panaji,,Olio - The Wood Fired Pizzeria,St Anthonys Apartments,Pepperoni Pizza - Chef's Special,Spicy Pork Pepperoni Pizza,349,0,0
Goa,Panaji,,Olio - The Wood Fired Pizzeria,St Anthonys Apartments,Royal 4in1 Pizza,Royal 4in1 Chef's Special Chicken Pizza,1199,4.3,1
Goa,Panaji,,Olio - The Wood Fired Pizzeria,St Anthonys Apartments,Royal 4in1 Pizza,Royal 4in1 Non Veg Pizza,1199,0,0
Goa,Panaji,,Olio - The Wood Fired Pizzeria,St Anthonys Apartments,Royal 4in1 Pizza,Royal 4in1 Gourmet Veg Pizza,1199,0,0
Goa,Panaji,,Olio - The Wood Fired Pizzeria,St Anthonys Apartments,Royal 4in1 Pizza,Royal 4in1 Veg Pizza,999,4,1
Goa,Panaji,,Olio - The Wood Fired Pizzeria,St Anthonys Apartments,Signature Garlic Knots,Signature Garlic Knots with Cheesy Dip,199,4.1,6
Goa,Panaji,,Olio - The Wood Fired Pizzeria,St Anthonys Apartments,Signature Garlic Knots,Garlic Knots  Infinity Bucket (35 units),299,3.5,2
Goa,Panaji,,Olio - The Wood Fired Pizzeria,St Anthonys Apartments,Signature Garlic Knots,Peri-Peri Garlic Knots with Cheesy Dip,199,4.4,1
Goa,Panaji,,Olio - The Wood Fired Pizzeria,St Anthonys Apartments,Signature Garlic Knots,The Royal Garlic Knots with Cheesy Dip,199,4.5,1
Goa,Panaji,,Olio - The Wood Fired Pizzeria,St Anthonys Apartments,Cheese Burst Pizza,Cheeseburst - Chicken Kingdom Pizza,549,3.5,2
Goa,Panaji,,Olio - The Wood Fired Pizzeria,St Anthonys Apartments,Cheese Burst Pizza,Cheeseburst - Spicy Chicken Treat Pizza,449,4.4,1
Goa,Panaji,,Olio - The Wood Fired Pizzeria,St Anthonys Apartments,Cheese Burst Pizza,Cheeseburst - Veg Overload Pizza,449,0,0
Goa,Panaji,,Olio - The Wood Fired Pizzeria,St Anthonys Apartments,Cheese Burst Pizza,Cheeseburst - Farmhouse Pizza,439,0,0
Goa,Panaji,,Olio - The Wood Fired Pizzeria,St Anthonys Apartments,Cheesy Pizza Mania Box,Cheesy Mania Corn Pizza Box,219,3,2
Goa,Panaji,,Olio - The Wood Fired Pizzeria,St Anthonys Apartments,Cheesy Pizza Mania Box,Cheesy Mania Herbed Chicken Pizza Box,249,0,0
Goa,Panaji,,Olio - The Wood Fired Pizzeria,St Anthonys Apartments,Cheesy Pizza Mania Box,Chessy Mania Margherita Pizza Box,229,0,0
Goa,Panaji,,Olio - The Wood Fired Pizzeria,St Anthonys Apartments,Cheesy Pizza Mania Box,Cheesy Mania Peri Peri Paneer Pizza Box,239,0,0
Goa,Panaji,,Olio - The Wood Fired Pizzeria,St Anthonys Apartments,Half & Half Pizza,Half &Half Large Pizza,698,4,3
Goa,Panaji,,Olio - The Wood Fired Pizzeria,St Anthonys Apartments,Half & Half Pizza,Half &Half Medium Pizza,508,0,0
Goa,Panaji,,Olio - The Wood Fired Pizzeria,St Anthonys Apartments,Beverages,Thums Up,60,4.1,1
Goa,Panaji,,Olio - The Wood Fired Pizzeria,St Anthonys Apartments,Beverages,Coke,60,4.6,2
Goa,Panaji,,Olio - The Wood Fired Pizzeria,St Anthonys Apartments,Beverages,Diet Coke,60,0,0
Goa,Panaji,,Olio - The Wood Fired Pizzeria,St Anthonys Apartments,Dips,Pizza Chilli Oil,30,0,0
Goa,Panaji,,Olio - The Wood Fired Pizzeria,St Anthonys Apartments,Crazy Deals,Corn and Onion Pizza + Knots Combo,499,0,0
Goa,Panaji,,Olio - The Wood Fired Pizzeria,St Anthonys Apartments,Crazy Deals,Deluxe Veggie Pizza + Knots Combo,499,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Flash Sale,Three Cheers Chocolate Ice Cream.(small Scoop),75,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Newly Launched Italian Gelatos,Blueberry Cheesecake Gelato,120,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Newly Launched Italian Gelatos,Berry Me In Cheesecake Gelato Sundae,205,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Newly Launched Italian Gelatos,Cotton Candy Wonderland Gelato Sundae,205,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Newly Launched Italian Gelatos,Chocolate & Roasted Hazelnut Gelato Sundae,205,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Ice Cream Waffle Cones,Naughty Nutella Cone,122,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Ice Cream Waffle Cones,Bavarian Chocolate Cone,122,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Ice Cream Waffle Cones,Alphonso Mango Cone,102,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Chocolate Ice Creams,Mississippi Mud Ice Cream,110,4.7,1
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Chocolate Ice Creams,Bavarian Chocolate Ice Cream,110,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Chocolate Ice Creams,Mint Milk Chocolate Chips Ice Cream,110,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Chocolate Ice Creams,Gold Medal Ribbon Ice Cream,110,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Chocolate Ice Creams,Dutch Chocolate Ice Cream,90,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Chocolate Ice Creams,Three Cheers Chocolate Ice Cream,75,4.7,1
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Chocolate Ice Creams,Hazelnut Rocher Ice Cream (Factory Sealed 450 Ml - Serves 4-5),347.46,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Chocolate Ice Creams,Naughty Nutella Ice Cream,110,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Classic & Nuts Ice Creams,Honey Nut Crunch Ice Cream,110,4.4,1
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Classic & Nuts Ice Creams,Cotton Candy Ice Cream,110,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Classic & Nuts Ice Creams,Butterscotch Ribbon Ice Cream,112,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Classic & Nuts Ice Creams,Splish Splash Ice Cream,90,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Classic & Nuts Ice Creams,Roasted Coffee Creme Ice Cream,110,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Classic & Nuts Ice Creams,Pralines 'N Cream Ice Cream,110,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Classic & Nuts Ice Creams,Cookies 'N Cream Ice Cream,157,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Classic & Nuts Ice Creams,Gulab Jamun Ice Cream,110,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Classic & Nuts Ice Creams,Lotus Biscoff Ice Cream,110,4.7,1
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Fruit Ice Creams,Alphonso Mango Ice Cream,90,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Fruit Ice Creams,Fruit Overload Ice Cream,90,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Fruit Ice Creams,Shooting Star Ice Cream,110,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Fruit Ice Creams,Blueberry 'N White Chocolate Ice Cream,157,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Accompaniments,Cheesecake (1pc),170,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Accompaniments,Waffle Cone - Chocolate,18,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Accompaniments,Waffle Cone - Vanilla,12,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Accompaniments,Croissant,140,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Accompaniments,Cookie,90,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Family Prepacks,Gold Medal Ribbon Ice Cream (Family Prepack 450 Ml),347.46,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Family Prepacks,Belgian Bliss Ice Cream (Family Prepack 450 Ml),347.46,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Family Prepacks,Hazelnut Rocher Ice Cream (Family Prepack 450 Ml),347.46,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Family Prepacks,Alphonso Mango Ice Cream (Family Prepack),432.2,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Family Prepacks,Cotton Candy Ice Cream (Family Prepack),504.24,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Family Prepacks,Mississippi Mud Ice Cream (Family Prepack),347.46,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Freshly Scooped Tubs,Mississippi Mud Ice Cream (Tub),415,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Freshly Scooped Tubs,Three Cheers Chocolate Ice Cream (Tub),310,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Freshly Scooped Tubs,Dutch Chocolate Ice Cream (Tub),357,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Freshly Scooped Tubs,Mint Milk Chocolate Chips Ice Cream (Tub),415,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Freshly Scooped Tubs,Bavarian Chocolate Ice Cream (Tub),415,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Freshly Scooped Tubs,Gold Medal Ribbon Ice Cream (Tub),415,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Freshly Scooped Tubs,Naughty Nutella Ice Cream (Tub),570,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Freshly Scooped Tubs,Brown Biscuit Boba Ice Cream (Tub),415,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Freshly Scooped Tubs,Splish Splash Ice Cream (Tub),357,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Freshly Scooped Tubs,Honey Nut Crunch Ice Cream (Tub),415,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Freshly Scooped Tubs,Roasted Coffee Creme Ice Cream (Tub),415,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Freshly Scooped Tubs,Pralines 'N Cream Ice Cream (Tub),415,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Freshly Scooped Tubs,Cookies 'N Cream Ice Cream (Tub),415,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Freshly Scooped Tubs,Lotus Biscoff Ice Cream (Tub),415,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Freshly Scooped Tubs,Alphonso Mango Ice Cream (Tub),465,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Freshly Scooped Tubs,Fruit Overload Ice Cream (Tub),357,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Freshly Scooped Tubs,Shooting Star Ice Cream (Tub),415,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Freshly Scooped Tubs,Blueberry Cheesecake Gelato (Tub),455,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Freshly Scooped Tubs,Chocolate & Roasted Hazelnut Gelato (Tub),455,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Gifting And Sharing,Variety Pack,529,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Gifting And Sharing,Mississippi Mud Ice Cream Rocks,271.19,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Gifting And Sharing,Hazelnut Rocher Ice Cream Rocks,283.9,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Value Scoops,Bavarian Chocolate Ice Cream (Regular Scoop),157,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Value Scoops,Mississippi Mud Ice Cream (Regular Scoop),157,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Value Scoops,Naughty Nutella Ice Cream (Small Scoop),110,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Value Scoops,Mississippi Mud Ice Cream (Small Scoop),110,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Value Scoops,Gold Medal Ribbon Ice Cream (Small Scoop),110,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Value Scoops,Chocolate Mousse Royale Ice Cream (Small Scoop),110,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Value Scoops,Bavarian Chocolate Ice Cream (Small Scoop),110,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Value Scoops,Mint Milk Chocolate Chips Ice Cream (Small Scoop),110,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Value Scoops,Lotus Biscoff Ice Cream (Regular Scoop),157,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Value Scoops,Fruit Overload Ice Cream (Small Scoop),90,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Value Scoops,Splish Splash Ice Cream (Small Scoop),90,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Value Scoops,Dutch Chocolate Ice Cream (Small Scoop),90,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Value Scoops,Splish Splash Ice Cream (Regular Scoop),132,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Value Scoops,Shooting Star Ice Cream (Small Scoop),110,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Value Scoops,Dutch Chocolate Ice Cream (Regular Scoop),132,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Value Scoops,Three Cheers Chocolate Ice Cream (Regular Scoop),112,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Value Scoops,Fruit Overload Ice Cream (Regular Scoop),132,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Value Scoops,Lotus Biscoff Ice Cream (Small Scoop),110,0,0
Goa,Panaji,,Baskin Robbins - Ice Cream Desserts,Vagator,Value Scoops,Cookies 'N Cream Ice Cream (Small Scoop),110,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Thali,Veg Thali,210,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Thali,Goan Fish Thali,290,4.9,5
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Thali,King Fish Thali,396,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Thali,Prawns Thali,320,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Thali,Egg Thali,280,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Thali,Chicken Thali,325,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Non Veg Rice and Noodles,Hyderabadi Chicken Dum Biryani,145,3.8,3
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Non Veg Rice and Noodles,Mutton Biryani,345,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Non Veg Rice and Noodles,Chicken Schezwan Noodles,225,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Non Veg Rice and Noodles,Chicken Schezwan Fried Rice,225,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Non Veg Rice and Noodles,Chicken Fried Rice,215,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Non Veg Rice and Noodles,Chicken Noodles,215,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Non Veg Rice and Noodles,Egg Fried Rice,190,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Non Veg Rice and Noodles,Egg Biryani,175,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Non Veg Rice and Noodles,Prawns Biryani,365,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Non Veg Rice and Noodles,Egg Schezwan Fried Rice,198,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Non Veg Rice and Noodles,Mixed Fried Rice,395,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Non Veg Rice and Noodles,Prawns Fried Rice,395,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Non Veg Rice and Noodles,Triple Schezwan Fried Rice,415,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Non Veg Rice and Noodles,Egg Noodles,185,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Non Veg Rice and Noodles,Egg Schezwan Noodles,205,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Non Veg Rice and Noodles,Mixed Noodles,395,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Non Veg Rice and Noodles,Prawns Noodles,390,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Veg Rice and Noodles,Paneer Biryani,225,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Veg Rice and Noodles,Paneer Fried Rice,195,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Veg Rice and Noodles,Veg Biryani,215,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Veg Rice and Noodles,Veg Schezwan Noodles,185,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Veg Rice and Noodles,Dal Khichdi,190,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Veg Rice and Noodles,Veg Pulao,225,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Veg Rice and Noodles,Veg Fried Rice,170,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Veg Rice and Noodles,Mushroom Fried Rice,195,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Veg Rice and Noodles,Veg Schezwan Fried Rice,185,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Veg Rice and Noodles,Veg Noodles,175,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Veg Rice and Noodles,Paneer Noodles,195,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Veg Rice and Noodles,Curd Rice,185,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Veg Rice and Noodles,Steamed Rice,120,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Veg Rice and Noodles,Jeera Rice,140,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Veg Rice and Noodles,Ghee Rice,160,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Veg Rice and Noodles,Lemon Rice,180,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Veg Rice and Noodles,Mushroom Pulao,225,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Veg Rice and Noodles,Mushroom Noodles,190,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Sandwich and Burger,Chicken Club Sandwich,245,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Sandwich and Burger,Paneer  Sandwich,195,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Sandwich and Burger,Chicken Sandwich,205,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Sandwich and Burger,Egg  Sandwich,195,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Sandwich and Burger,Bombay Veg Sandwich,135,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Sandwich and Burger,Jam Bread Toast,95,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Sandwich and Burger,Veg Sandwich,125,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Sandwich and Burger,Veg Burger,145,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Sandwich and Burger,Chicken Burger,165,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Sandwich and Burger,Plain Bread Toast,70,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Sandwich and Burger,Butter Bread Toast,90,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Sandwich and Burger,Cheese Garlic Toast,205,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Sandwich and Burger,Cheese Chilli Toast,195,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Non Veg Main Course,Chicken Hyderabadi,290,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Non Veg Main Course,Chicken Handi,260,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Non Veg Main Course,Chicken Butter Masala,290,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Non Veg Main Course,Chicken Kolhapuri,250,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Non Veg Main Course,Egg Masala,210,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Non Veg Main Course,Egg Bhurji Masala,230,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Non Veg Main Course,Chicken Masala,240,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Non Veg Main Course,Home Style Chicken Curry,250,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Non Veg Main Course,Chicken Kadai,250,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Non Veg Main Course,Chicken Lababdar,290,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Non Veg Main Course,Chicken Tikka Masala,290,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Non Veg Main Course,Fish Masala Gravy,320,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Non Veg Main Course,Prawns Masala Gravy,340,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Non Veg Main Course,Calamari Masala Gravy,340,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Non Veg Main Course,Mutton Kadai,340,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,Non Veg Main Course,Mutton Handi,350,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,South Indian Breakfast,Cheese Dosa,155,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,South Indian Breakfast,Masala Dosa,112,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,South Indian Breakfast,Mysore Masala Dosa,135,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,South Indian Breakfast,Plain Uttapam,105,0,0
Goa,Panaji,,Cafe Sanaya,Nor_Baga-Calangute,South Indian Breakfast,Mysore Dosa,125,0,0
